inventory_id,product_id,store_id,stock_received,stock_sold,current_stock,reorder_level,inventory_date
INV04329,PROD0106,STR013,241,258,211,20.0,2024-08-12
INV04330,PROD0121,STR013,169,169,217,12.0,2025-06-08
INV04331,PROD0104,STR012,173,204,108,35.0,2024-01-08
INV04332,PROD0100,STR001,345,16,310,29.0,2024-09-09
INV04333,PROD0065,STR007,124,283,75,35.0,2024-06-10
INV04334,PROD0185,STR013,428,105,358,77.0,2025-08-08
INV04335,PROD0169,STR012,309,279,262,73.0,2025-10-19
INV04336,PROD0062,STR002,375,85,110,23.0,2025-01-12
INV04337,PROD0005,STR006,134,16,215,14.0,2025-06-26
INV04338,PROD0072,STR001,339,103,363,19.0,2024-07-30
INV04339,PROD0167,STR001,467,112,1,41.0,2025-05-27
INV04340,PROD0190,STR006,67,213,373,23.0,2025-11-29
INV04341,PROD0068,STR003,410,187,364,77.0,2025-07-07
INV04342,PROD0112,STR015,241,239,112,37.0,2024-01-04
INV04343,PROD0056,STR011,213,45,88,41.0,2024-10-07
INV04344,PROD0181,STR012,73,182,120,64.0,2024-02-14
INV04345,PROD0032,STR010,381,297,390,18.0,2024-05-21
INV04346,PROD0248,STR015,283,232,365,27.0,2024-08-19
INV04347,PROD0078,STR008,78,166,32,49.0,2025-01-16
INV04348,PROD0241,STR010,156,233,371,29.0,2024-01-09
INV04349,PROD0132,STR013,364,224,396,12.0,2024-06-16
INV04350,PROD0132,STR007,61,235,234,52.0,2025-10-13
INV04351,PROD0022,STR015,465,100,363,17.0,2024-07-21
INV04352,PROD0115,STR001,382,101,156,55.0,2025-05-20
INV04353,PROD0109,STR005,178,27,149,61.0,2024-02-21
INV04354,PROD0249,STR008,449,64,81,34.0,2025-03-12
INV04355,PROD0171,STR003,319,153,160,70.0,2024-12-13
INV04356,PROD0209,STR002,256,33,258,30.0,2024-09-20
INV04357,PROD0127,STR010,223,290,283,75.0,2025-09-21
INV04358,PROD0029,STR010,155,257,89,13.0,2024-06-06
INV04359,PROD0130,STR006,295,172,234,19.0,2024-06-30
INV04360,PROD0080,STR014,407,234,226,48.0,2025-07-22
INV04361,PROD0090,STR015,276,251,368,29.0,2025-11-13
INV04362,PROD0146,STR006,133,118,319,65.0,2024-12-08
INV04363,PROD0094,STR010,362,205,40,14.0,2024-04-15
INV04364,PROD0099,STR001,269,182,195,45.0,2025-09-02
INV04365,PROD0164,STR001,349,105,309,27.0,2025-06-16
INV04366,PROD0245,STR001,74,272,47,22.0,2024-02-22
INV04367,PROD0249,STR009,354,37,146,49.0,2024-09-06
INV04368,PROD0222,STR008,187,294,259,78.0,2025-05-28
INV04369,PROD0027,STR001,366,130,9,22.0,2025-02-17
INV04370,PROD0222,STR007,23,207,79,77.0,2025-09-09
INV04371,PROD0080,STR012,474,165,47,73.0,2024-06-04
INV04372,PROD0128,STR015,283,6,78,34.0,2025-04-19
INV04373,PROD0064,STR010,177,165,383,39.0,2025-04-21
INV04374,PROD0209,STR014,240,244,89,40.0,2025-06-21
INV04375,PROD0222,STR013,221,195,59,11.0,2024-04-21
INV04376,PROD0225,STR012,28,3,55,32.0,2024-04-16
INV04377,PROD0177,STR001,418,221,208,70.0,2025-08-14
INV04378,PROD0197,STR004,458,54,357,51.0,2024-01-06
INV04379,PROD0010,STR010,233,121,52,36.0,2025-06-23
INV04380,PROD0083,STR009,329,71,346,17.0,2025-02-10
INV04381,PROD0098,STR015,229,86,345,15.0,2025-04-22
INV04382,PROD0227,STR007,289,151,304,46.0,2024-12-28
INV04383,PROD0019,STR002,191,85,348,73.0,2025-06-09
INV04384,PROD0187,STR012,206,295,20,58.0,2025-07-04
INV04385,PROD0233,STR013,160,288,344,77.0,2025-03-16
INV04386,PROD0096,STR015,217,44,143,54.0,2025-04-15
INV04387,PROD0202,STR003,157,264,246,74.0,2025-01-17
INV04388,PROD0204,STR008,405,171,24,33.0,2024-08-21
INV04389,PROD0238,STR005,157,223,5,66.0,2024-02-24
INV04390,PROD0222,STR015,132,259,73,29.0,2025-03-07
INV04391,PROD0206,STR015,301,296,202,64.0,2025-07-21
INV04392,PROD0214,STR005,184,274,112,38.0,2025-10-16
INV04393,PROD0240,STR008,264,187,351,78.0,2024-02-10
INV04394,PROD0101,STR008,322,72,71,72.0,2025-06-30
INV04395,PROD0235,STR011,267,20,210,15.0,2025-10-14
INV04396,PROD0214,STR015,54,71,16,54.0,2025-08-31
INV04397,PROD0115,STR011,468,102,131,25.0,2024-06-21
INV04398,PROD0114,STR010,343,57,119,40.0,2024-04-14
INV04399,PROD0177,STR009,91,28,137,66.0,2024-03-12
INV04400,PROD0019,STR012,480,254,151,39.0,2024-07-04
INV04401,PROD0212,STR015,39,273,241,34.0,2025-10-18
INV04402,PROD0099,STR001,117,172,99,78.0,2025-10-06
INV04403,PROD0044,STR010,195,65,313,48.0,2024-10-27
INV04404,PROD0013,STR004,402,103,30,18.0,2024-07-01
INV04405,PROD0207,STR007,249,122,234,77.0,2024-12-14
INV04406,PROD0147,STR005,104,298,323,79.0,2024-06-20
INV04407,PROD0175,STR004,484,68,157,26.0,2025-04-17
INV04408,PROD0023,STR015,314,111,105,41.0,2025-09-22
INV04409,PROD0230,STR005,148,209,368,46.0,2024-06-06
INV04410,PROD0058,STR009,348,157,4,52.0,2025-03-02
INV04411,PROD0084,STR006,322,229,82,78.0,2025-10-02
INV04412,PROD0095,STR013,379,19,132,72.0,2024-12-29
INV04413,PROD0221,STR004,333,261,185,44.0,2025-07-12
INV04414,PROD0145,STR003,24,82,88,32.0,2025-01-24
INV04415,PROD0059,STR009,432,50,85,32.0,2025-06-15
INV04416,PROD0049,STR004,353,250,31,13.0,2025-07-07
INV04417,PROD0109,STR013,376,189,380,31.0,2024-06-24
INV04418,PROD0037,STR010,428,128,157,57.0,2024-02-20
INV04419,PROD0097,STR010,104,46,150,21.0,2025-09-10
INV04420,PROD0090,STR007,302,248,318,46.0,2025-10-17
INV04421,PROD0035,STR015,121,77,178,60.0,2024-09-09
INV04422,PROD0044,STR011,69,149,340,42.0,2025-05-29
INV04423,PROD0027,STR004,411,78,391,24.0,2025-07-28
INV04424,PROD0076,STR012,494,74,2,57.0,2024-12-12
INV04425,PROD0207,STR008,157,11,45,42.0,2024-07-02
INV04426,PROD0014,STR007,206,282,202,78.0,2025-09-18
INV04427,PROD0080,STR001,119,131,131,31.0,2025-04-18
INV04428,PROD0211,STR012,67,261,206,50.0,2024-11-24
INV04429,PROD0049,STR015,315,283,77,63.0,2024-06-15
INV04430,PROD0211,STR006,69,117,285,38.0,2024-04-04
INV04431,PROD0216,STR003,294,16,307,55.0,2024-07-19
INV04432,PROD0208,STR003,140,138,91,29.0,2025-11-22
INV04433,PROD0208,STR014,170,59,88,53.0,2024-01-22
INV04434,PROD0036,STR002,55,194,143,43.0,2024-06-25
INV04435,PROD0164,STR014,229,152,63,27.0,2024-02-23
INV04436,PROD0056,STR001,484,15,166,57.0,2025-10-18
INV04437,PROD0152,STR001,242,22,91,15.0,2024-07-26
INV04438,PROD0011,STR013,56,18,35,67.0,2024-07-01
INV04439,PROD0168,STR008,165,16,196,19.0,2024-03-01
INV04440,PROD0195,STR010,396,127,105,61.0,2025-10-08
INV04441,PROD0055,STR004,141,151,141,42.0,2024-07-24
INV04442,PROD0042,STR001,140,17,398,28.0,2025-10-06
INV04443,PROD0183,STR010,403,149,306,44.0,2024-05-10
INV04444,PROD0231,STR015,369,88,342,75.0,2024-05-19
INV04445,PROD0059,STR008,35,219,236,19.0,2024-11-30
INV04446,PROD0045,STR010,255,295,366,72.0,2025-02-11
INV04447,PROD0125,STR011,251,168,143,61.0,2024-04-04
INV04448,PROD0027,STR010,42,35,170,13.0,2025-10-17
INV04449,PROD0030,STR011,188,10,107,31.0,2025-08-28
INV04450,PROD0213,STR012,375,221,100,50.0,2024-09-02
INV04451,PROD0004,STR007,396,266,16,41.0,2024-10-15
INV04452,PROD0122,STR014,202,89,164,15.0,2024-02-04
INV04453,PROD0048,STR011,290,208,188,28.0,2025-11-30
INV04454,PROD0073,STR006,176,282,289,34.0,2024-04-08
INV04455,PROD0213,STR004,60,171,91,42.0,2025-06-04
INV04456,PROD0059,STR013,473,275,43,18.0,2025-11-08
INV04457,PROD0225,STR014,467,3,303,34.0,2024-08-04
INV04458,PROD0049,STR010,481,144,110,20.0,2024-06-23
INV04459,PROD0032,STR008,474,289,354,62.0,2024-10-20
INV04460,PROD0099,STR008,307,234,61,21.0,2024-01-10
INV04461,PROD0120,STR012,214,225,140,64.0,2025-04-05
INV04462,PROD0194,STR012,110,229,315,40.0,2025-07-26
INV04463,PROD0160,STR002,477,254,233,46.0,2025-04-28
INV04464,PROD0144,STR012,489,149,207,21.0,2024-12-05
INV04465,PROD0223,STR009,37,124,143,56.0,2024-10-02
INV04466,PROD0178,STR015,380,241,28,18.0,2024-11-26
INV04467,PROD0036,STR011,428,196,67,18.0,2025-11-08
INV04468,PROD0156,STR012,371,288,73,57.0,2025-11-02
INV04469,PROD0091,STR014,462,42,34,28.0,2025-09-06
INV04470,PROD0157,STR001,236,52,135,17.0,2024-07-26
INV04471,PROD0077,STR001,244,84,146,45.0,2024-04-15
INV04472,PROD0060,STR010,238,111,265,36.0,2024-04-15
INV04473,PROD0019,STR006,75,31,326,48.0,2025-04-18
INV04474,PROD0048,STR008,68,288,151,55.0,2024-03-04
INV04475,PROD0181,STR002,177,280,38,32.0,2025-04-22
INV04476,PROD0210,STR002,179,222,271,10.0,2025-11-08
INV04477,PROD0144,STR015,321,254,110,57.0,2025-07-31
INV04478,PROD0109,STR005,254,238,250,48.0,2025-04-08
INV04479,PROD0117,STR006,287,189,244,58.0,2024-12-25
INV04480,PROD0146,STR013,239,247,321,75.0,2025-05-24
INV04481,PROD0189,STR008,38,53,350,53.0,2025-01-19
INV04482,PROD0035,STR010,269,85,98,59.0,2024-01-28
INV04483,PROD0047,STR010,149,132,119,47.0,2024-04-23
INV04484,PROD0148,STR005,164,61,91,61.0,2025-07-18
INV04485,PROD0005,STR012,261,67,317,41.0,2025-03-25
INV04486,PROD0051,STR008,398,72,99,64.0,2024-09-13
INV04487,PROD0023,STR009,24,136,230,69.0,2024-06-25
INV04488,PROD0068,STR001,273,233,205,33.0,2025-08-29
INV04489,PROD0099,STR007,32,98,151,53.0,2025-07-24
INV04490,PROD0194,STR009,352,62,19,36.0,2024-06-20
INV04491,PROD0048,STR015,221,103,180,44.0,2024-03-25
INV04492,PROD0151,STR008,226,56,264,69.0,2024-02-09
INV04493,PROD0165,STR015,164,58,22,36.0,2025-01-17
INV04494,PROD0214,STR001,346,175,258,21.0,2024-12-03
INV04495,PROD0025,STR010,495,232,286,13.0,2025-04-01
INV04496,PROD0084,STR014,32,287,318,60.0,2025-03-11
INV04497,PROD0002,STR014,90,121,111,27.0,2024-09-08
INV04498,PROD0082,STR012,366,82,19,26.0,2024-03-22
INV04499,PROD0024,STR003,319,288,53,17.0,2024-07-22
INV04500,PROD0042,STR005,177,202,19,60.0,2024-11-06
INV04501,PROD0025,STR014,407,188,12,67.0,2024-07-11
INV04502,PROD0088,STR007,403,59,85,39.0,2024-10-20
INV04503,PROD0097,STR008,388,1,159,55.0,2024-07-15
INV04504,PROD0082,STR015,289,52,397,42.0,2025-09-02
INV04505,PROD0224,STR015,222,281,85,79.0,2025-01-16
INV04506,PROD0124,STR013,169,81,60,38.0,2025-03-16
INV04507,PROD0170,STR012,305,177,287,43.0,2025-05-15
INV04508,PROD0179,STR015,74,25,157,21.0,2025-10-08
INV04509,PROD0125,STR007,193,159,210,79.0,2025-09-22
INV04510,PROD0160,STR009,185,292,374,41.0,2025-03-05
INV04511,PROD0233,STR010,91,80,370,37.0,2024-11-14
INV04512,PROD0177,STR003,295,52,114,69.0,2025-09-21
INV04513,PROD0096,STR010,448,201,32,31.0,2025-06-23
INV04514,PROD0156,STR015,151,290,52,49.0,2025-08-20
INV04515,PROD0074,STR006,142,1,339,43.0,2025-08-16
INV04516,PROD0246,STR003,391,91,131,77.0,2024-07-27
INV04517,PROD0149,STR004,423,107,67,34.0,2025-02-13
INV04518,PROD0028,STR011,123,67,288,25.0,2024-01-23
INV04519,PROD0052,STR001,222,68,382,40.0,2024-06-14
INV04520,PROD0205,STR004,104,94,270,67.0,2025-09-20
INV04521,PROD0218,STR014,453,224,55,41.0,2024-11-03
INV04522,PROD0173,STR006,84,85,39,13.0,2025-08-31
INV04523,PROD0027,STR013,39,144,137,16.0,2025-02-23
INV04524,PROD0138,STR009,233,104,77,59.0,2024-06-23
INV04525,PROD0079,STR003,119,188,195,20.0,2025-02-24
INV04526,PROD0085,STR002,476,282,137,36.0,2024-08-09
INV04527,PROD0183,STR012,490,237,291,12.0,2024-07-01
INV04528,PROD0211,STR010,433,88,216,57.0,2024-01-09
INV04529,PROD0074,STR004,484,186,307,12.0,2024-07-15
INV04530,PROD0110,STR003,395,272,245,24.0,2025-07-26
INV04531,PROD0196,STR008,315,190,332,38.0,2025-04-01
INV04532,PROD0099,STR015,451,295,218,30.0,2025-09-26
INV04533,PROD0230,STR002,94,133,220,13.0,2025-03-11
INV04534,PROD0200,STR015,430,237,128,22.0,2024-03-28
INV04535,PROD0196,STR005,490,171,26,49.0,2025-05-22
INV04536,PROD0007,STR014,111,258,221,73.0,2025-03-27
INV04537,PROD0038,STR006,267,197,277,76.0,2025-07-31
INV04538,PROD0203,STR014,352,190,265,43.0,2025-08-08
INV04539,PROD0151,STR007,175,32,398,42.0,2024-04-11
INV04540,PROD0008,STR008,342,10,31,74.0,2024-12-05
INV04541,PROD0225,STR001,251,255,190,14.0,2024-01-18
INV04542,PROD0058,STR011,424,8,18,50.0,2024-09-20
INV04543,PROD0218,STR004,484,224,376,29.0,2024-07-28
INV04544,PROD0068,STR008,209,155,94,11.0,2024-10-07
INV04545,PROD0081,STR005,45,122,167,13.0,2025-08-07
INV04546,PROD0129,STR003,42,203,125,31.0,2025-03-31
INV04547,PROD0111,STR014,280,232,340,22.0,2024-08-16
INV04548,PROD0024,STR015,443,288,390,77.0,2025-09-01
INV04549,PROD0232,STR008,91,0,190,16.0,2025-02-14
INV04550,PROD0033,STR008,36,19,333,38.0,2025-08-06
INV04551,PROD0089,STR010,265,255,244,48.0,2025-06-04
INV04552,PROD0161,STR013,436,296,349,60.0,2025-06-03
INV04553,PROD0044,STR010,68,154,219,21.0,2025-12-01
INV04554,PROD0050,STR012,400,293,142,42.0,2024-10-28
INV04555,PROD0057,STR010,314,131,360,36.0,2025-08-10
INV04556,PROD0105,STR011,438,98,151,12.0,2024-11-01
INV04557,PROD0060,STR012,330,73,62,12.0,2024-09-13
INV04558,PROD0161,STR008,304,98,16,65.0,2024-12-17
INV04559,PROD0174,STR001,23,143,164,55.0,2024-08-16
INV04560,PROD0057,STR013,354,43,143,27.0,2025-03-20
INV04561,PROD0017,STR003,240,276,71,78.0,2025-11-29
INV04562,PROD0187,STR001,148,272,254,14.0,2024-03-07
INV04563,PROD0134,STR007,104,206,291,67.0,2024-05-10
INV04564,PROD0177,STR005,460,193,175,27.0,2024-03-24
INV04565,PROD0222,STR013,409,247,39,17.0,2024-05-02
INV04566,PROD0044,STR003,174,210,362,46.0,2024-01-15
INV04567,PROD0227,STR011,82,194,258,47.0,2025-11-18
INV04568,PROD0191,STR012,253,50,106,20.0,2025-04-27
INV04569,PROD0086,STR005,128,280,371,52.0,2024-09-26
INV04570,PROD0052,STR012,176,135,181,69.0,2025-11-22
INV04571,PROD0178,STR004,476,249,170,44.0,2024-05-09
INV04572,PROD0057,STR008,74,233,67,62.0,2025-01-12
INV04573,PROD0080,STR007,481,21,85,39.0,2024-08-27
INV04574,PROD0232,STR008,425,296,130,32.0,2025-06-09
INV04575,PROD0007,STR013,275,173,139,72.0,2024-03-28
INV04576,PROD0238,STR013,201,219,167,46.0,2024-06-05
INV04577,PROD0155,STR011,317,120,383,72.0,2024-06-07
INV04578,PROD0108,STR008,405,166,30,45.0,2025-11-13
INV04579,PROD0106,STR012,138,133,364,32.0,2025-05-20
INV04580,PROD0009,STR008,263,28,311,70.0,2025-01-07
INV04581,PROD0163,STR009,277,45,77,44.0,2024-11-28
INV04582,PROD0183,STR005,265,184,319,79.0,2024-12-02
INV04583,PROD0178,STR002,367,202,200,13.0,2025-07-21
INV04584,PROD0168,STR006,77,229,146,41.0,2025-05-19
INV04585,PROD0202,STR014,294,137,112,61.0,2024-08-18
INV04586,PROD0230,STR010,30,89,155,21.0,2025-04-10
INV04587,PROD0018,STR013,281,254,368,47.0,2024-01-26
INV04588,PROD0133,STR014,275,211,276,48.0,2025-11-11
INV04589,PROD0039,STR004,266,218,396,70.0,2024-05-05
INV04590,PROD0084,STR012,286,57,364,72.0,2025-09-22
INV04591,PROD0227,STR012,365,4,101,65.0,2024-10-01
INV04592,PROD0235,STR009,380,258,33,45.0,2024-05-08
INV04593,PROD0215,STR010,36,70,264,22.0,2025-09-30
INV04594,PROD0024,STR014,265,237,285,48.0,2025-08-28
INV04595,PROD0156,STR001,294,217,387,40.0,2024-03-29
INV04596,PROD0241,STR004,23,232,147,23.0,2025-06-23
INV04597,PROD0213,STR015,106,196,44,75.0,2024-07-02
INV04598,PROD0199,STR013,34,142,291,10.0,2024-04-09
INV04599,PROD0225,STR006,367,251,390,63.0,2025-02-28
INV04600,PROD0105,STR013,103,95,314,44.0,2025-03-18
INV04601,PROD0025,STR013,185,278,6,79.0,2024-12-17
INV04602,PROD0045,STR001,185,51,209,50.0,2025-01-03
INV04603,PROD0186,STR006,479,195,3,57.0,2025-09-06
INV04604,PROD0198,STR009,396,236,288,31.0,2024-11-20
INV04605,PROD0215,STR001,137,240,184,76.0,2024-04-16
INV04606,PROD0164,STR003,138,2,185,28.0,2024-07-10
INV04607,PROD0173,STR012,284,149,100,10.0,2025-11-02
INV04608,PROD0149,STR009,101,1,28,79.0,2025-02-02
INV04609,PROD0188,STR014,437,0,75,48.0,2025-10-13
INV04610,PROD0007,STR015,164,248,107,55.0,2025-09-04
INV04611,PROD0157,STR013,190,44,191,77.0,2025-10-04
INV04612,PROD0198,STR010,212,192,249,38.0,2025-02-22
INV04613,PROD0057,STR004,387,183,178,52.0,2024-07-10
INV04614,PROD0114,STR005,311,54,7,18.0,2025-04-27
INV04615,PROD0230,STR002,336,58,220,11.0,2025-05-26
INV04616,PROD0054,STR002,168,89,146,35.0,2025-10-14
INV04617,PROD0027,STR004,134,197,219,68.0,2025-06-27
INV04618,PROD0119,STR009,262,181,128,72.0,2024-01-16
INV04619,PROD0122,STR011,360,204,6,63.0,2024-04-12
INV04620,PROD0250,STR008,201,56,6,78.0,2024-09-27
INV04621,PROD0156,STR010,77,5,396,61.0,2025-08-11
INV04622,PROD0197,STR001,25,81,85,66.0,2025-08-30
INV04623,PROD0158,STR014,434,207,327,21.0,2024-01-16
INV04624,PROD0095,STR007,341,17,189,75.0,2024-04-10
INV04625,PROD0099,STR001,101,274,19,57.0,2024-12-28
INV04626,PROD0031,STR004,86,14,199,72.0,2024-06-16
INV04627,PROD0124,STR008,24,284,158,78.0,2025-01-14
INV04628,PROD0108,STR009,190,41,124,36.0,2024-01-22
INV04629,PROD0131,STR004,394,222,164,11.0,2025-04-15
INV04630,PROD0133,STR002,45,62,201,75.0,2025-05-05
INV04631,PROD0213,STR008,262,296,178,53.0,2025-07-24
INV04632,PROD0198,STR012,489,203,157,77.0,2024-04-30
INV04633,PROD0186,STR007,71,207,149,23.0,2024-10-19
INV04634,PROD0090,STR008,126,44,353,27.0,2025-04-22
INV04635,PROD0032,STR014,352,284,327,33.0,2024-12-08
INV04636,PROD0197,STR015,221,205,374,63.0,2024-01-07
INV04637,PROD0245,STR006,396,147,253,43.0,2025-10-07
INV04638,PROD0169,STR002,310,76,311,61.0,2024-06-26
INV04639,PROD0143,STR003,206,151,280,19.0,2025-09-11
INV04640,PROD0193,STR007,280,34,272,74.0,2024-02-18
INV04641,PROD0239,STR010,136,82,243,58.0,2025-09-12
INV04642,PROD0129,STR007,223,69,223,63.0,2024-03-01
INV04643,PROD0026,STR009,402,31,290,19.0,2025-10-20
INV04644,PROD0228,STR008,222,267,315,10.0,2025-07-08
INV04645,PROD0120,STR012,151,186,275,25.0,2024-08-19
INV04646,PROD0016,STR009,86,12,261,16.0,2024-05-31
INV04647,PROD0060,STR009,405,50,34,58.0,2024-08-13
INV04648,PROD0166,STR007,351,262,222,18.0,2025-08-20
INV04649,PROD0019,STR004,257,147,349,50.0,2025-01-21
INV04650,PROD0191,STR004,137,144,39,63.0,2025-02-11
INV04651,PROD0082,STR008,298,276,133,39.0,2024-12-12
INV04652,PROD0130,STR012,391,260,342,41.0,2024-03-13
INV04653,PROD0041,STR011,427,252,115,12.0,2025-01-29
INV04654,PROD0110,STR014,276,156,242,65.0,2024-10-23
INV04655,PROD0195,STR005,224,102,138,57.0,2025-03-30
INV04656,PROD0063,STR001,377,142,293,61.0,2025-02-04
INV04657,PROD0137,STR014,430,50,115,55.0,2024-08-30
INV04658,PROD0211,STR015,204,218,128,22.0,2024-09-22
INV04659,PROD0023,STR011,303,245,374,46.0,2025-04-12
INV04660,PROD0056,STR005,382,132,45,16.0,2024-10-03
INV04661,PROD0109,STR003,196,252,51,25.0,2024-08-13
INV04662,PROD0235,STR005,412,174,286,49.0,2025-01-28
INV04663,PROD0065,STR001,40,279,159,56.0,2024-05-03
INV04664,PROD0022,STR001,186,275,284,61.0,2024-09-14
INV04665,PROD0224,STR008,301,2,330,60.0,2025-10-16
INV04666,PROD0141,STR013,454,81,237,13.0,2024-07-27
INV04667,PROD0232,STR011,50,121,339,67.0,2024-11-16
INV04668,PROD0153,STR015,125,216,352,35.0,2025-10-29
INV04669,PROD0182,STR011,337,86,206,52.0,2025-04-24
INV04670,PROD0081,STR014,434,204,90,77.0,2024-10-13
INV04671,PROD0031,STR007,245,267,327,41.0,2024-12-15
INV04672,PROD0036,STR008,314,237,54,44.0,2024-07-18
INV04673,PROD0060,STR014,176,103,300,71.0,2025-08-14
INV04674,PROD0187,STR008,345,270,275,76.0,2024-10-07
INV04675,PROD0184,STR015,296,147,298,12.0,2025-09-14
INV04676,PROD0110,STR011,496,76,222,31.0,2025-04-19
INV04677,PROD0242,STR013,66,292,312,71.0,2025-02-09
INV04678,PROD0106,STR011,68,85,294,67.0,2025-08-31
INV04679,PROD0247,STR014,301,99,138,31.0,2025-11-22
INV04680,PROD0052,STR009,33,108,255,26.0,2025-08-22
INV04681,PROD0031,STR005,239,285,229,68.0,2024-09-30
INV04682,PROD0075,STR014,348,180,205,61.0,2024-11-23
INV04683,PROD0039,STR008,475,203,373,45.0,2025-01-04
INV04684,PROD0247,STR003,91,66,127,25.0,2024-04-28
INV04685,PROD0018,STR015,84,196,126,66.0,2025-04-30
INV04686,PROD0183,STR011,473,185,78,50.0,2025-06-09
INV04687,PROD0096,STR007,85,184,323,35.0,2025-03-24
INV04688,PROD0244,STR013,399,6,165,73.0,2024-10-06
INV04689,PROD0179,STR005,353,138,162,66.0,2024-11-04
INV04690,PROD0013,STR002,292,57,202,73.0,2024-11-28
INV04691,PROD0182,STR012,485,41,333,34.0,2024-08-11
INV04692,PROD0078,STR013,370,99,22,28.0,2025-07-26
INV04693,PROD0028,STR015,353,160,272,34.0,2025-03-10
INV04694,PROD0011,STR002,423,281,181,57.0,2025-04-28
INV04695,PROD0024,STR014,207,70,307,23.0,2025-01-19
INV04696,PROD0066,STR011,195,233,183,58.0,2025-03-22
INV04697,PROD0231,STR006,455,58,313,50.0,2025-04-26
INV04698,PROD0140,STR005,344,174,238,67.0,2024-08-11
INV04699,PROD0132,STR012,35,191,265,10.0,2025-04-21
INV04700,PROD0229,STR004,251,62,280,52.0,2025-04-06
INV04701,PROD0001,STR002,177,45,358,43.0,2024-06-11
INV04702,PROD0123,STR013,361,219,150,77.0,2025-08-30
INV04703,PROD0042,STR003,106,238,202,66.0,2025-01-20
INV04704,PROD0118,STR008,462,0,0,54.0,2025-07-15
INV04705,PROD0231,STR003,241,274,22,13.0,2025-02-22
INV04706,PROD0166,STR010,160,29,192,67.0,2025-10-18
INV04707,PROD0094,STR003,454,193,37,15.0,2024-08-24
INV04708,PROD0198,STR012,64,194,16,10.0,2025-03-19
INV04709,PROD0135,STR014,450,225,206,51.0,2024-07-26
INV04710,PROD0180,STR004,372,249,245,32.0,2024-08-30
INV04711,PROD0213,STR015,63,234,94,10.0,2024-12-12
INV04712,PROD0189,STR008,112,291,199,44.0,2024-08-24
INV04713,PROD0136,STR015,416,182,190,63.0,2024-04-29
INV04714,PROD0250,STR011,312,205,72,68.0,2025-09-06
INV04715,PROD0026,STR001,469,54,20,45.0,2025-03-18
INV04716,PROD0174,STR008,462,241,180,12.0,2024-11-02
INV04717,PROD0028,STR004,182,65,31,64.0,2024-08-21
INV04718,PROD0152,STR001,401,273,239,44.0,2024-12-16
INV04719,PROD0102,STR008,382,90,182,13.0,2025-01-23
INV04720,PROD0244,STR007,110,289,150,44.0,2025-02-23
INV04721,PROD0197,STR011,218,86,195,39.0,2025-08-15
INV04722,PROD0017,STR015,22,177,299,32.0,2024-10-26
INV04723,PROD0248,STR015,203,253,260,72.0,2024-09-12
INV04724,PROD0101,STR009,365,4,283,56.0,2025-10-03
INV04725,PROD0187,STR008,216,229,278,32.0,2025-02-20
INV04726,PROD0188,STR010,299,170,77,22.0,2024-04-16
INV04727,PROD0174,STR005,99,183,140,43.0,2024-01-13
INV04728,PROD0201,STR010,282,287,342,66.0,2025-06-19
INV04729,PROD0216,STR015,192,82,332,26.0,2024-04-25
INV04730,PROD0087,STR010,490,195,146,56.0,2024-09-17
INV04731,PROD0030,STR006,128,78,189,59.0,2025-01-01
INV04732,PROD0219,STR012,72,121,87,35.0,2025-06-06
INV04733,PROD0130,STR010,208,64,218,78.0,2024-04-01
INV04734,PROD0149,STR008,130,105,267,47.0,2025-02-05
INV04735,PROD0235,STR014,299,99,379,49.0,2025-02-04
INV04736,PROD0198,STR010,394,235,359,54.0,2024-11-16
INV04737,PROD0041,STR007,441,49,67,76.0,2025-11-22
INV04738,PROD0098,STR009,440,179,218,59.0,2025-06-17
INV04739,PROD0082,STR015,220,251,177,26.0,2025-03-30
INV04740,PROD0037,STR013,407,12,323,20.0,2025-02-06
INV04741,PROD0014,STR014,336,76,223,32.0,2025-03-25
INV04742,PROD0067,STR010,466,252,155,21.0,2024-08-22
INV04743,PROD0219,STR010,46,45,29,35.0,2025-06-05
INV04744,PROD0223,STR013,29,286,31,46.0,2024-05-13
INV04745,PROD0120,STR001,224,87,105,76.0,2024-05-04
INV04746,PROD0036,STR006,264,88,52,45.0,2024-02-28
INV04747,PROD0202,STR005,404,23,181,52.0,2024-11-12
INV04748,PROD0023,STR015,212,155,258,49.0,2025-07-26
INV04749,PROD0243,STR005,352,266,16,72.0,2024-01-26
INV04750,PROD0114,STR006,486,283,346,25.0,2025-01-09
INV04751,PROD0072,STR005,137,207,100,60.0,2025-04-26
INV04752,PROD0187,STR001,469,257,307,57.0,2024-03-11
INV04753,PROD0055,STR005,229,254,302,39.0,2024-01-04
INV04754,PROD0029,STR002,222,232,19,21.0,2025-07-13
INV04755,PROD0240,STR005,338,52,296,77.0,2024-02-21
